"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"US","us-county-2020","county","us-county-2020:01063","01063","Greene County, AL",2010,9045,"resident population (denominator of published adherence rates)",2425,26.81,,,,,,1675.78,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01065","01065","Hale County, AL",2010,15760,"resident population (denominator of published adherence rates)",9531,60.48,,,,,,1667.93,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01067","01067","Henry County, AL",2010,17302,"resident population (denominator of published adherence rates)",8195,47.36,,,,,,1454.96,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01069","01069","Houston County, AL",2010,101547,"resident population (denominator of published adherence rates)",81059,79.82,,,,,,1501.74,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01071","01071","Jackson County, AL",2010,53227,"resident population (denominator of published adherence rates)",28922,54.34,,,,,,2792.04,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01073","01073","Jefferson County, AL",2010,658466,"resident population (denominator of published adherence rates)",552254,83.87,,,,,,2878.85,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01075","01075","Lamar County, AL",2010,14564,"resident population (denominator of published adherence rates)",11042,75.82,,,,,,1566.54,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01077","01077","Lauderdale County, AL",2010,92709,"resident population (denominator of published adherence rates)",54063,58.31,,,,,,1730.15,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01079","01079","Lawrence County, AL",2010,34339,"resident population (denominator of published adherence rates)",17919,52.18,,,,,,1788.86,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01081","01081","Lee County, AL",2010,140247,"resident population (denominator of published adherence rates)",56996,40.64,,,,,,1573.53,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01083","01083","Limestone County, AL",2010,82782,"resident population (denominator of published adherence rates)",43018,51.97,,,,,,1450.3,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
