"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"PH","ph-adm2-2020-geoboundaries-41af8f1","adm2","ph-adm2-2020-geoboundaries-41af8f1:2640588B97763445928490","2640588B97763445928490","Bataan",2020,849575,"PSA 2020 Census of Population and Housing, household population (the universe of the religion table); this differs from total population. HUCs are folded into their census host province and NCR cities into the four NCR legislative districts; Cotabato City is inside Maguindanao and Isabela City is a separate ADM2 unit. The BARMM Special Geographic Area (Interim Province 1) has no polygon and is excluded from the mapped rows; it is reconciled in the national roll-up only.",849346,99.973,219,0.0258,,,,1245.7202,,,"psa-2020-cph-religious-affiliation-table-a|geoboundaries-gbopen-phl-adm2-41af8f1","household_population_universe;roman_catholic_excludes_catholic_charismatics;no_religion_slot_is_verbatim_none_category"
"PH","ph-adm2-2020-geoboundaries-41af8f1","adm2","ph-adm2-2020-geoboundaries-41af8f1:2640588B70472166839855","2640588B70472166839855","Bulacan",2020,3696937,"PSA 2020 Census of Population and Housing, household population (the universe of the religion table); this differs from total population. HUCs are folded into their census host province and NCR cities into the four NCR legislative districts; Cotabato City is inside Maguindanao and Isabela City is a separate ADM2 unit. The BARMM Special Geographic Area (Interim Province 1) has no polygon and is excluded from the mapped rows; it is reconciled in the national roll-up only.",3693321,99.9022,846,0.0229,,,,2709.6067,,,"psa-2020-cph-religious-affiliation-table-a|geoboundaries-gbopen-phl-adm2-41af8f1","household_population_universe;roman_catholic_excludes_catholic_charismatics;no_religion_slot_is_verbatim_none_category"
"PH","ph-adm2-2020-geoboundaries-41af8f1","adm2","ph-adm2-2020-geoboundaries-41af8f1:2640588B46982966730152","2640588B46982966730152","Nueva Ecija",2020,2306751,"PSA 2020 Census of Population and Housing, household population (the universe of the religion table); this differs from total population. HUCs are folded into their census host province and NCR cities into the four NCR legislative districts; Cotabato City is inside Maguindanao and Isabela City is a separate ADM2 unit. The BARMM Special Geographic Area (Interim Province 1) has no polygon and is excluded from the mapped rows; it is reconciled in the national roll-up only.",2306330,99.9817,360,0.0156,,,,5503.8809,,,"psa-2020-cph-religious-affiliation-table-a|geoboundaries-gbopen-phl-adm2-41af8f1","household_population_universe;roman_catholic_excludes_catholic_charismatics;no_religion_slot_is_verbatim_none_category"
"PH","ph-adm2-2020-geoboundaries-41af8f1","adm2","ph-adm2-2020-geoboundaries-41af8f1:2640588B20595662599865","2640588B20595662599865","Pampanga",2020,2894309,"PSA 2020 Census of Population and Housing, household population (the universe of the religion table); this differs from total population. HUCs are folded into their census host province and NCR cities into the four NCR legislative districts; Cotabato City is inside Maguindanao and Isabela City is a separate ADM2 unit. The BARMM Special Geographic Area (Interim Province 1) has no polygon and is excluded from the mapped rows; it is reconciled in the national roll-up only.",2893633,99.9766,549,0.019,,,,2114.507,,,"psa-2020-cph-religious-affiliation-table-a|geoboundaries-gbopen-phl-adm2-41af8f1","household_population_universe;roman_catholic_excludes_catholic_charismatics;no_religion_slot_is_verbatim_none_category;huc_folded_into_host_province"
"PH","ph-adm2-2020-geoboundaries-41af8f1","adm2","ph-adm2-2020-geoboundaries-41af8f1:2640588B80128813909947","2640588B80128813909947","Tarlac",2020,1499064,"PSA 2020 Census of Population and Housing, household population (the universe of the religion table); this differs from total population. HUCs are folded into their census host province and NCR cities into the four NCR legislative districts; Cotabato City is inside Maguindanao and Isabela City is a separate ADM2 unit. The BARMM Special Geographic Area (Interim Province 1) has no polygon and is excluded from the mapped rows; it is reconciled in the national roll-up only.",1498487,99.9615,242,0.0161,,,,2971.5181,,,"psa-2020-cph-religious-affiliation-table-a|geoboundaries-gbopen-phl-adm2-41af8f1","household_population_universe;roman_catholic_excludes_catholic_charismatics;no_religion_slot_is_verbatim_none_category"
"PH","ph-adm2-2020-geoboundaries-41af8f1","adm2","ph-adm2-2020-geoboundaries-41af8f1:2640588B17055181338626","2640588B17055181338626","Zambales",2020,906184,"PSA 2020 Census of Population and Housing, household population (the universe of the religion table); this differs from total population. HUCs are folded into their census host province and NCR cities into the four NCR legislative districts; Cotabato City is inside Maguindanao and Isabela City is a separate ADM2 unit. The BARMM Special Geographic Area (Interim Province 1) has no polygon and is excluded from the mapped rows; it is reconciled in the national roll-up only.",905648,99.9409,531,0.0586,,,,3729.4667,,,"psa-2020-cph-religious-affiliation-table-a|geoboundaries-gbopen-phl-adm2-41af8f1","household_population_universe;roman_catholic_excludes_catholic_charismatics;no_religion_slot_is_verbatim_none_category;huc_folded_into_host_province"
"PH","ph-adm2-2020-geoboundaries-41af8f1","adm2","ph-adm2-2020-geoboundaries-41af8f1:2640588B63294043497895","2640588B63294043497895","Batangas",2020,2902855,"PSA 2020 Census of Population and Housing, household population (the universe of the religion table); this differs from total population. HUCs are folded into their census host province and NCR cities into the four NCR legislative districts; Cotabato City is inside Maguindanao and Isabela City is a separate ADM2 unit. The BARMM Special Geographic Area (Interim Province 1) has no polygon and is excluded from the mapped rows; it is reconciled in the national roll-up only.",2902181,99.9768,611,0.021,,,,3198.5485,,,"psa-2020-cph-religious-affiliation-table-a|geoboundaries-gbopen-phl-adm2-41af8f1","household_population_universe;roman_catholic_excludes_catholic_charismatics;no_religion_slot_is_verbatim_none_category"
"PH","ph-adm2-2020-geoboundaries-41af8f1","adm2","ph-adm2-2020-geoboundaries-41af8f1:2640588B43067672764099","2640588B43067672764099","Cavite",2020,4318663,"PSA 2020 Census of Population and Housing, household population (the universe of the religion table); this differs from total population. HUCs are folded into their census host province and NCR cities into the four NCR legislative districts; Cotabato City is inside Maguindanao and Isabela City is a separate ADM2 unit. The BARMM Special Geographic Area (Interim Province 1) has no polygon and is excluded from the mapped rows; it is reconciled in the national roll-up only.",4316754,99.9558,1266,0.0293,,,,1245.6368,,,"psa-2020-cph-religious-affiliation-table-a|geoboundaries-gbopen-phl-adm2-41af8f1","household_population_universe;roman_catholic_excludes_catholic_charismatics;no_religion_slot_is_verbatim_none_category"
"PH","ph-adm2-2020-geoboundaries-41af8f1","adm2","ph-adm2-2020-geoboundaries-41af8f1:2640588B29584406601254","2640588B29584406601254","Laguna",2020,3373136,"PSA 2020 Census of Population and Housing, household population (the universe of the religion table); this differs from total population. HUCs are folded into their census host province and NCR cities into the four NCR legislative districts; Cotabato City is inside Maguindanao and Isabela City is a separate ADM2 unit. The BARMM Special Geographic Area (Interim Province 1) has no polygon and is excluded from the mapped rows; it is reconciled in the national roll-up only.",3372561,99.983,552,0.0164,,,,1802.8067,,,"psa-2020-cph-religious-affiliation-table-a|geoboundaries-gbopen-phl-adm2-41af8f1","household_population_universe;roman_catholic_excludes_catholic_charismatics;no_religion_slot_is_verbatim_none_category"
"PH","ph-adm2-2020-geoboundaries-41af8f1","adm2","ph-adm2-2020-geoboundaries-41af8f1:2640588B64856500371355","2640588B64856500371355","Quezon",2020,2223791,"PSA 2020 Census of Population and Housing, household population (the universe of the religion table); this differs from total population. HUCs are folded into their census host province and NCR cities into the four NCR legislative districts; Cotabato City is inside Maguindanao and Isabela City is a separate ADM2 unit. The BARMM Special Geographic Area (Interim Province 1) has no polygon and is excluded from the mapped rows; it is reconciled in the national roll-up only.",2223433,99.9839,348,0.0156,,,,8401.534,,,"psa-2020-cph-religious-affiliation-table-a|geoboundaries-gbopen-phl-adm2-41af8f1","household_population_universe;roman_catholic_excludes_catholic_charismatics;no_religion_slot_is_verbatim_none_category;huc_folded_into_host_province"
"PH","ph-adm2-2020-geoboundaries-41af8f1","adm2","ph-adm2-2020-geoboundaries-41af8f1:2640588B36426397400836","2640588B36426397400836","Rizal",2020,3321325,"PSA 2020 Census of Population and Housing, household population (the universe of the religion table); this differs from total population. HUCs are folded into their census host province and NCR cities into the four NCR legislative districts; Cotabato City is inside Maguindanao and Isabela City is a separate ADM2 unit. The BARMM Special Geographic Area (Interim Province 1) has no polygon and is excluded from the mapped rows; it is reconciled in the national roll-up only.",3320698,99.9811,561,0.0169,,,,1200.2932,,,"psa-2020-cph-religious-affiliation-table-a|geoboundaries-gbopen-phl-adm2-41af8f1","household_population_universe;roman_catholic_excludes_catholic_charismatics;no_religion_slot_is_verbatim_none_category"
"PH","ph-adm2-2020-geoboundaries-41af8f1","adm2","ph-adm2-2020-geoboundaries-41af8f1:2640588B36383122170471","2640588B36383122170471","Marinduque",2020,238830,"PSA 2020 Census of Population and Housing, household population (the universe of the religion table); this differs from total population. HUCs are folded into their census host province and NCR cities into the four NCR legislative districts; Cotabato City is inside Maguindanao and Isabela City is a separate ADM2 unit. The BARMM Special Geographic Area (Interim Province 1) has no polygon and is excluded from the mapped rows; it is reconciled in the national roll-up only.",238453,99.8421,374,0.1566,,,,922.023,,,"psa-2020-cph-religious-affiliation-table-a|geoboundaries-gbopen-phl-adm2-41af8f1","household_population_universe;roman_catholic_excludes_catholic_charismatics;no_religion_slot_is_verbatim_none_category"
"PH","ph-adm2-2020-geoboundaries-41af8f1","adm2","ph-adm2-2020-geoboundaries-41af8f1:2640588B90196487973168","2640588B90196487973168","Occidental Mindoro",2020,521444,"PSA 2020 Census of Population and Housing, household population (the universe of the religion table); this differs from total population. HUCs are folded into their census host province and NCR cities into the four NCR legislative districts; Cotabato City is inside Maguindanao and Isabela City is a separate ADM2 unit. The BARMM Special Geographic Area (Interim Province 1) has no polygon and is excluded from the mapped rows; it is reconciled in the national roll-up only.",520918,99.8991,525,0.1007,,,,5974.8392,,,"psa-2020-cph-religious-affiliation-table-a|geoboundaries-gbopen-phl-adm2-41af8f1","household_population_universe;roman_catholic_excludes_catholic_charismatics;no_religion_slot_is_verbatim_none_category"
"PH","ph-adm2-2020-geoboundaries-41af8f1","adm2","ph-adm2-2020-geoboundaries-41af8f1:2640588B63893974857560","2640588B63893974857560","Oriental Mindoro",2020,906661,"PSA 2020 Census of Population and Housing, household population (the universe of the religion table); this differs from total population. HUCs are folded into their census host province and NCR cities into the four NCR legislative districts; Cotabato City is inside Maguindanao and Isabela City is a separate ADM2 unit. The BARMM Special Geographic Area (Interim Province 1) has no polygon and is excluded from the mapped rows; it is reconciled in the national roll-up only.",905122,99.8303,1525,0.1682,,,,4199.0729,,,"psa-2020-cph-religious-affiliation-table-a|geoboundaries-gbopen-phl-adm2-41af8f1","household_population_universe;roman_catholic_excludes_catholic_charismatics;no_religion_slot_is_verbatim_none_category"
"PH","ph-adm2-2020-geoboundaries-41af8f1","adm2","ph-adm2-2020-geoboundaries-41af8f1:2640588B20950743061684","2640588B20950743061684","Palawan",2020,1237280,"PSA 2020 Census of Population and Housing, household population (the universe of the religion table); this differs from total population. HUCs are folded into their census host province and NCR cities into the four NCR legislative districts; Cotabato City is inside Maguindanao and Isabela City is a separate ADM2 unit. The BARMM Special Geographic Area (Interim Province 1) has no polygon and is excluded from the mapped rows; it is reconciled in the national roll-up only.",1231880,99.5636,5400,0.4364,,,,14383.7593,,,"psa-2020-cph-religious-affiliation-table-a|geoboundaries-gbopen-phl-adm2-41af8f1","household_population_universe;roman_catholic_excludes_catholic_charismatics;no_religion_slot_is_verbatim_none_category;huc_folded_into_host_province"
