"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","printed_population_total","religion_universe_deviation","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag","composition"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-046","MY-DOSM-keningau","Keningau",2000,145984,"Agama/ Religion",145984,0,144397,98.9128945637878,1587,1.08710543621219,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=60181;Christianity=76886;Buddhism=6565;Hinduism=100;Others=665;No Religion/Unknown=1587"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-046","MY-DOSM-keningau","Keningau",2010,173103,"Agama/ Religion",173103,0,171771,99.230515935599,1332,0.769484064400964,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=69460;Christianity=94701;Buddhism=7416;Hinduism=109;Others=85;No Religion/Unknown=1332"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-046","MY-DOSM-keningau","Keningau",2020,150927,"Agama/ Religion",150927,0,150684,99.838995010833,243,0.161004989166948,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=64706;Christianity=79581;Buddhism=5895;Hinduism=451;Others=51;No Religion/Unknown=243"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-047","MY-DOSM-kerian","Kerian",1991,148688,"Agama/ Religion",148720,-32,148546,99.9044980092543,142,0.0955019907457226,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=102737;Christianity=1540;Buddhism=16901;Hinduism=13002;Others=14366;No Religion/Unknown=142"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-047","MY-DOSM-kerian","Kerian",2000,152911,"Agama/ Religion",152911,0,152848,99.9587995631446,63,0.0412004368554257,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=110888;Christianity=1358;Buddhism=19743;Hinduism=11614;Others=9245;No Religion/Unknown=63"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-047","MY-DOSM-kerian","Kerian",2010,176975,"Agama/ Religion",176975,0,176660,99.8220087582992,315,0.177991241700805,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=132639;Christianity=1185;Buddhism=28379;Hinduism=12755;Others=1702;No Religion/Unknown=315"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-047","MY-DOSM-kerian","Kerian",2020,166352,"Agama/ Religion",166352,0,164058,98.6209964412811,2294,1.37900355871886,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=127804;Christianity=1096;Buddhism=24271;Hinduism=9738;Others=1149;No Religion/Unknown=2294"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-048","MY-DOSM-kinabatangan","Kinabatangan",1991,59072,"Agama/ Religion",59072,0,58996,99.8713434452871,76,0.128656554712893,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=45451;Christianity=12851;Buddhism=390;Hinduism=93;Others=211;No Religion/Unknown=76"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-048","MY-DOSM-kinabatangan","Kinabatangan",2000,88697,"Agama/ Religion",88697,0,87775,98.9605059923109,922,1.0394940076891,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=78806;Christianity=8681;Buddhism=151;Hinduism=93;Others=44;No Religion/Unknown=922"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-048","MY-DOSM-kinabatangan","Kinabatangan",2010,146987,"Agama/ Religion",146987,0,146153,99.4326028832482,834,0.567397116751822,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=132356;Christianity=12435;Buddhism=250;Hinduism=106;Others=1006;No Religion/Unknown=834"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-048","MY-DOSM-kinabatangan","Kinabatangan",2020,143112,"Agama/ Religion",143112,0,143077,99.9755436301638,35,0.0244563698362122,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=131304;Christianity=11525;Buddhism=109;Hinduism=127;Others=12;No Religion/Unknown=35"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-049","MY-DOSM-kinta","Kinta",1991,624401,"Agama/ Religion",627899,-3498,614855,98.4711747739033,9546,1.52882522609669,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=206425;Christianity=28272;Buddhism=220650;Hinduism=67768;Others=91740;No Religion/Unknown=9546"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-049","MY-DOSM-kinta","Kinta",2000,703493,"Agama/ Religion",703493,0,697788,99.1890466571807,5705,0.810953342819332,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=267195;Christianity=31452;Buddhism=255968;Hinduism=80705;Others=62468;No Religion/Unknown=5705"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-049","MY-DOSM-kinta","Kinta",2010,749474,"Agama/ Religion",749474,0,739756,98.7033572879113,9718,1.29664271208874,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=308953;Christianity=25643;Buddhism=296410;Hinduism=90070;Others=18680;No Religion/Unknown=9718"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-049","MY-DOSM-kinta","Kinta",2020,888767,"Agama/ Religion",888767,0,847318,95.336347996719,41449,4.66365200328095,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=409834;Christianity=35533;Buddhism=298133;Hinduism=91733;Others=12085;No Religion/Unknown=41449"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-050","MY-DOSM-klang","Klang",1991,406594,"Agama/ Religion",406994,-400,404465,99.4763818452806,2129,0.52361815471945,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=177610;Christianity=15454;Buddhism=69897;Hinduism=113166;Others=28338;No Religion/Unknown=2129"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-050","MY-DOSM-klang","Klang",2000,643436,"Agama/ Religion",643436,0,640647,99.5665458569306,2789,0.433454143069396,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=321123;Christianity=23203;Buddhism=109144;Hinduism=172068;Others=15109;No Religion/Unknown=2789"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-050","MY-DOSM-klang","Klang",2010,842146,"Agama/ Religion",842146,0,824049,97.8510852037533,18097,2.14891479624673,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=421718;Christianity=29111;Buddhism=204538;Hinduism=156310;Others=12372;No Religion/Unknown=18097"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-050","MY-DOSM-klang","Klang",2020,1088942,"Agama/ Religion",1088942,0,1083279,99.4799539369406,5663,0.520046063059373,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=606824;Christianity=41352;Buddhism=232623;Hinduism=184432;Others=18048;No Religion/Unknown=5663"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-051","MY-DOSM-kluang","Kluang",1991,224054,"Agama/ Religion",224424,-370,222715,99.4023762128773,1339,0.597623787122747,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=117636;Christianity=3642;Buddhism=63821;Hinduism=22044;Others=15572;No Religion/Unknown=1339"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-051","MY-DOSM-kluang","Kluang",2000,255601,"Agama/ Religion",255601,0,254222,99.4604872437901,1379,0.539512756209874,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=144879;Christianity=3934;Buddhism=71240;Hinduism=22915;Others=11254;No Religion/Unknown=1379"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-051","MY-DOSM-kluang","Kluang",2010,288364,"Agama/ Religion",288364,0,281077,97.4729855321746,7287,2.52701446782539,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=162446;Christianity=5101;Buddhism=86974;Hinduism=24172;Others=2384;No Religion/Unknown=7287"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-051","MY-DOSM-kluang","Kluang",2020,323762,"Agama/ Religion",323762,0,322057,99.473378592917,1705,0.526621407082981,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=193955;Christianity=6792;Buddhism=91720;Hinduism=28316;Others=1274;No Religion/Unknown=1705"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-052","MY-DOSM-kota-belud","Kota Belud",1991,58257,"Agama/ Religion",58259,-2,56446,96.8913606948521,1811,3.10863930514788,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=32335;Christianity=22653;Buddhism=958;Hinduism=168;Others=332;No Religion/Unknown=1811"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-052","MY-DOSM-kota-belud","Kota Belud",2000,72357,"Agama/ Religion",72357,0,71137,98.3139157234269,1220,1.6860842765731,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=42512;Christianity=27431;Buddhism=918;Hinduism=32;Others=244;No Religion/Unknown=1220"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-052","MY-DOSM-kota-belud","Kota Belud",2010,91272,"Agama/ Religion",91272,0,90885,99.5759926373915,387,0.424007362608467,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=54776;Christianity=34885;Buddhism=1085;Hinduism=16;Others=123;No Religion/Unknown=387"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-052","MY-DOSM-kota-belud","Kota Belud",2020,107243,"Agama/ Religion",107243,0,107060,99.8293594919948,183,0.170640508005184,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=69752;Christianity=36700;Buddhism=454;Hinduism=137;Others=17;No Religion/Unknown=183"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-053","MY-DOSM-kota-bharu","Kota Bharu",1991,365828,"Agama/ Religion",366770,-942,365245,99.8406354899024,583,0.159364510097642,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=338095;Christianity=1894;Buddhism=22874;Hinduism=1249;Others=1133;No Religion/Unknown=583"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-053","MY-DOSM-kota-bharu","Kota Bharu",2000,398835,"Agama/ Religion",398835,0,398624,99.9470959168578,211,0.0529040831421515,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=374638;Christianity=1471;Buddhism=20627;Hinduism=1140;Others=748;No Religion/Unknown=211"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-053","MY-DOSM-kota-bharu","Kota Bharu",2010,468438,"Agama/ Religion",468438,0,468289,99.9681921620364,149,0.0318078379636152,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=442711;Christianity=2007;Buddhism=21915;Hinduism=1391;Others=265;No Religion/Unknown=149"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-053","MY-DOSM-kota-bharu","Kota Bharu",2020,555757,"Agama/ Religion",555757,0,551721,99.2737833261659,4036,0.726216673834068,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=531584;Christianity=2916;Buddhism=15692;Hinduism=1189;Others=340;No Religion/Unknown=4036"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-054","MY-DOSM-kota-kinabalu","Kota Kinabalu",1991,207442,"Agama/ Religion",209175,-1733,201473,97.1225692000656,5969,2.87743079993444,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=105379;Christianity=61129;Buddhism=31788;Hinduism=650;Others=2527;No Religion/Unknown=5969"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-054","MY-DOSM-kota-kinabalu","Kota Kinabalu",2000,355435,"Agama/ Religion",355435,0,350909,98.7266307482381,4526,1.27336925176193,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=197744;Christianity=107106;Buddhism=42523;Hinduism=823;Others=2713;No Religion/Unknown=4526"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-054","MY-DOSM-kota-kinabalu","Kota Kinabalu",2010,452058,"Agama/ Religion",452058,0,447234,98.9328802941215,4824,1.06711970587845,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=266881;Christianity=125106;Buddhism=53345;Hinduism=1035;Others=867;No Religion/Unknown=4824"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-054","MY-DOSM-kota-kinabalu","Kota Kinabalu",2020,500421,"Agama/ Religion",500421,0,497449,99.4061000637463,2972,0.593899936253674,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=304838;Christianity=148336;Buddhism=41865;Hinduism=1482;Others=928;No Religion/Unknown=2972"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-055","MY-DOSM-kota-marudu","Kota Marudu",1991,42723,"Agama/ Religion",42747,-24,35542,83.1917234276619,7181,16.8082765723381,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=12018;Christianity=21011;Buddhism=1041;Hinduism=14;Others=1458;No Religion/Unknown=7181"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-055","MY-DOSM-kota-marudu","Kota Marudu",2000,58862,"Agama/ Religion",58862,0,51599,87.6609697257993,7263,12.3390302742007,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=17510;Christianity=31890;Buddhism=1114;Hinduism=14;Others=1071;No Religion/Unknown=7263"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-055","MY-DOSM-kota-marudu","Kota Marudu",2010,66374,"Agama/ Religion",66374,0,63730,96.0165124898304,2644,3.98348751016964,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=20727;Christianity=41633;Buddhism=907;Hinduism=7;Others=456;No Religion/Unknown=2644"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-055","MY-DOSM-kota-marudu","Kota Marudu",2020,69528,"Agama/ Religion",69528,0,68778,98.9212978943735,750,1.07870210562651,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=27363;Christianity=40559;Buddhism=670;Hinduism=95;Others=91;No Religion/Unknown=750"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-056","MY-DOSM-kota-setar","Kota Setar",1991,321867,"Agama/ Religion",322354,-487,321156,99.7791013058189,711,0.220898694181137,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=232825;Christianity=2346;Buddhism=65178;Hinduism=8282;Others=12525;No Religion/Unknown=711"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-056","MY-DOSM-kota-setar","Kota Setar",2000,354513,"Agama/ Religion",354513,0,354117,99.8882974672297,396,0.111702532770307,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=267477;Christianity=2288;Buddhism=68886;Hinduism=7714;Others=7752;No Religion/Unknown=396"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-056","MY-DOSM-kota-setar","Kota Setar",2010,357176,"Agama/ Religion",357176,0,356777,99.888290366654,399,0.111709633346025,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=267659;Christianity=2007;Buddhism=78555;Hinduism=7007;Others=1549;No Religion/Unknown=399"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-056","MY-DOSM-kota-setar","Kota Setar",2020,374051,"Agama/ Religion",374051,0,366358,97.9433285835354,7693,2.0566714164646,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=274649;Christianity=2342;Buddhism=81226;Hinduism=6538;Others=1603;No Religion/Unknown=7693"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-057","MY-DOSM-kota-tinggi","Kota Tinggi",1991,174061,"Agama/ Religion",174425,-364,173641,99.7587052814818,420,0.241294718518221,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=148829;Christianity=1229;Buddhism=14168;Hinduism=5167;Others=4248;No Religion/Unknown=420"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-057","MY-DOSM-kota-tinggi","Kota Tinggi",2000,192336,"Agama/ Religion",192336,0,191948,99.7982696947009,388,0.20173030529906,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=167015;Christianity=1200;Buddhism=15597;Hinduism=4847;Others=3289;No Religion/Unknown=388"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-057","MY-DOSM-kota-tinggi","Kota Tinggi",2010,187824,"Agama/ Religion",187824,0,186822,99.4665218502428,1002,0.53347814975722,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=160223;Christianity=1512;Buddhism=18846;Hinduism=5166;Others=1075;No Religion/Unknown=1002"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-057","MY-DOSM-kota-tinggi","Kota Tinggi",2020,222382,"Agama/ Religion",222382,0,221658,99.6744340818951,724,0.325565918104883,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=194191;Christianity=2326;Buddhism=18315;Hinduism=6281;Others=545;No Religion/Unknown=724"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-058","MY-DOSM-kuala-kangsar","Kuala Kangsar",1991,146648,"Agama/ Religion",146684,-36,144958,98.8475806011674,1690,1.15241939883258,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=82577;Christianity=1493;Buddhism=23091;Hinduism=18640;Others=19157;No Religion/Unknown=1690"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-058","MY-DOSM-kuala-kangsar","Kuala Kangsar",2000,144418,"Agama/ Religion",144418,0,143569,99.4121231425446,849,0.587876857455442,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=87495;Christianity=1267;Buddhism=25210;Hinduism=18240;Others=11357;No Religion/Unknown=849"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-058","MY-DOSM-kuala-kangsar","Kuala Kangsar",2010,155592,"Agama/ Religion",155592,0,152718,98.1528613296313,2874,1.84713867036866,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=96917;Christianity=1198;Buddhism=33310;Hinduism=19237;Others=2056;No Religion/Unknown=2874"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-058","MY-DOSM-kuala-kangsar","Kuala Kangsar",2020,176060,"Agama/ Religion",176060,0,170816,97.021469953425,5244,2.97853004657503,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=113144;Christianity=1478;Buddhism=33832;Hinduism=21472;Others=890;No Religion/Unknown=5244"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-059","MY-DOSM-kuala-krai","Kuala Krai",1991,90756,"Agama/ Religion",90830,-74,90678,99.9140552690731,78,0.0859447309268809,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=84571;Christianity=175;Buddhism=4250;Hinduism=1524;Others=158;No Religion/Unknown=78"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-059","MY-DOSM-kuala-krai","Kuala Krai",2000,91771,"Agama/ Religion",91771,0,91747,99.9738479476087,24,0.0261520523912783,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=86917;Christianity=128;Buddhism=3604;Hinduism=1003;Others=95;No Religion/Unknown=24"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-059","MY-DOSM-kuala-krai","Kuala Krai",2010,104234,"Agama/ Religion",104234,0,104193,99.9606654258687,41,0.0393345741312815,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=99073;Christianity=122;Buddhism=4106;Hinduism=857;Others=35;No Religion/Unknown=41"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-059","MY-DOSM-kuala-krai","Kuala Krai",2020,105007,"Agama/ Religion",105007,0,104433,99.4533697753483,574,0.54663022465169,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=99601;Christianity=275;Buddhism=3562;Hinduism=922;Others=73;No Religion/Unknown=574"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-060","MY-DOSM-kuala-langat","Kuala Langat",1991,130021,"Agama/ Religion",130090,-69,128700,98.9840102752632,1321,1.01598972473677,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=70985;Christianity=1399;Buddhism=20011;Hinduism=25616;Others=10689;No Religion/Unknown=1321"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-060","MY-DOSM-kuala-langat","Kuala Langat",2000,192176,"Agama/ Religion",192176,0,190849,99.3094871367913,1327,0.690512863208725,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=110854;Christianity=2201;Buddhism=29778;Hinduism=36143;Others=11873;No Religion/Unknown=1327"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-060","MY-DOSM-kuala-langat","Kuala Langat",2010,220214,"Agama/ Religion",220214,0,216325,98.2339905728064,3889,1.76600942719355,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=141897;Christianity=2546;Buddhism=38014;Hinduism=32024;Others=1844;No Religion/Unknown=3889"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-060","MY-DOSM-kuala-langat","Kuala Langat",2020,307449,"Agama/ Religion",307449,0,303362,98.6706738353353,4087,1.32932616466471,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=210834;Christianity=5316;Buddhism=47634;Hinduism=31983;Others=7595;No Religion/Unknown=4087"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-061","MY-DOSM-kuala-muda","Kuala Muda",1991,254245,"Agama/ Religion",254372,-127,253755,99.8072725127338,490,0.19272748726622,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=154357;Christianity=3691;Buddhism=37340;Hinduism=36545;Others=21822;No Religion/Unknown=490"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-061","MY-DOSM-kuala-muda","Kuala Muda",2000,339898,"Agama/ Religion",339898,0,339018,99.7410988002283,880,0.258901199771696,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=219731;Christianity=4429;Buddhism=55863;Hinduism=44813;Others=14182;No Religion/Unknown=880"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-061","MY-DOSM-kuala-muda","Kuala Muda",2010,443488,"Agama/ Religion",443488,0,440965,99.4311007287683,2523,0.568899271231691,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=291946;Christianity=5752;Buddhism=83214;Hinduism=56971;Others=3082;No Religion/Unknown=2523"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-061","MY-DOSM-kuala-muda","Kuala Muda",2020,544984,"Agama/ Religion",544984,0,525503,96.4253996447602,19481,3.57460035523979,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=376394;Christianity=5990;Buddhism=81498;Hinduism=57755;Others=3866;No Religion/Unknown=19481"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-062","MY-DOSM-kuala-nerus","Kuala Nerus",1991,,"Agama/ Religion",,,,,,,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;source_cell_unavailable_as_printed",
