priority,category,id,name,religion,denomination,address,amenity,building,country_code,lat,lng,tags_raw
1,placeholder_name,w1127940967,Place of Worship 1127940967,unknown,,,,,NZ,-37.095772700000005,174.58127034166668,{}
1,placeholder_name,w1128139124,Place of Worship 1128139124,unknown,,,,,NZ,-36.97837925,174.8536184125,{}
1,placeholder_name,w1129739404,Place of Worship 1129739404,unknown,,,,,NZ,-36.91775295555556,174.64843706666667,{}
1,placeholder_name,w1130567309,Place of Worship 1130567309,unknown,,,,,NZ,-40.0828532,175.38828684,{}
1,placeholder_name,w1131860241,Place of Worship 1131860241,unknown,,,,,NZ,-36.83934182,174.61906801,{}
1,placeholder_name,w1134670402,Place of Worship 1134670402,unknown,,,,,NZ,-36.977216118181815,174.85575846363636,{}
1,placeholder_name,w113912030,Place of Worship 113912030,unknown,,,,,NZ,-36.91262143636364,174.78119641818182,{}
1,placeholder_name,w1144213264,Place of Worship 1144213264,unknown,,,,,NZ,-36.90886035,174.7748060125,{}
1,placeholder_name,w1147307049,Place of Worship 1147307049,unknown,,,,,NZ,-37.775150925,175.28449893333334,{}
1,placeholder_name,w1147307070,Place of Worship 1147307070,unknown,,,,,NZ,-37.76667177142857,175.27403944285714,{}
1,placeholder_name,w1147307087,Place of Worship 1147307087,unknown,,,,,NZ,-37.76791440769231,175.2801380076923,{}
1,placeholder_name,w1150602384,Place of Worship 1150602384,unknown,,,,,NZ,-37.05408018333333,174.93230731666668,{}
1,placeholder_name,w1153171341,Place of Worship 1153171341,unknown,,,,,NZ,-43.5394016,172.6559431,{}
1,placeholder_name,w1153631165,Place of Worship 1153631165,unknown,,,,,NZ,-37.00589907777778,174.91562213333333,{}
1,placeholder_name,w1158907300,Place of Worship 1158907300,unknown,,,,,NZ,-40.67784566666667,172.68199060555557,{}
1,placeholder_name,w1160785989,Place of Worship 1160785989,unknown,,,,,NZ,-36.796884639999995,175.0477766,{}
1,placeholder_name,w1162812866,Place of Worship 1162812866,unknown,,,,,NZ,-36.6273374,174.736093175,{}
1,placeholder_name,w1163145682,Place of Worship 1163145682,unknown,,,,,NZ,-36.974075219999996,174.88474105,{}
1,placeholder_name,w1164413588,Place of Worship 1164413588,unknown,,,,,NZ,-40.33995364285715,175.6297030285714,{}
1,placeholder_name,w1167250263,Place of Worship 1167250263,unknown,,,,,NZ,-41.309955663636366,174.79269268181818,{}
1,placeholder_name,w1169749338,Place of Worship 1169749338,unknown,,,,,NZ,-36.97528312,174.84518450000002,{}
1,placeholder_name,w1175803815,Place of Worship 1175803815,unknown,,,,,NZ,-36.84943919230769,174.64978278461538,{}
1,placeholder_name,w1176368271,Place of Worship 1176368271,unknown,,,,,NZ,-36.97499742,174.83714623999998,{}
1,placeholder_name,w1176370385,Place of Worship 1176370385,unknown,,,,,NZ,-36.9791957375,174.8226191625,{}
1,placeholder_name,w1177218535,Place of Worship 1177218535,unknown,,,,,NZ,-36.404661084615384,174.65021703846153,{}
1,placeholder_name,w1178662264,Place of Worship 1178662264,unknown,,,,,NZ,-36.9666639,174.80232898,{}
1,placeholder_name,w1178662265,Place of Worship 1178662265,unknown,,,,,NZ,-36.9675441625,174.8042924,{}
1,placeholder_name,w1179613064,Place of Worship 1179613064,unknown,,,,,NZ,-36.98638495714285,174.8709512285714,{}
1,placeholder_name,w1179613065,Place of Worship 1179613065,unknown,,,,,NZ,-36.9856064,174.87022991999999,{}
1,placeholder_name,w1179886350,Place of Worship 1179886350,unknown,,,,,NZ,-41.13141326666667,175.0656076888889,{}
1,placeholder_name,w1180407470,Place of Worship 1180407470,unknown,,,,,NZ,-36.96044308,174.87798521999997,{}
1,placeholder_name,w1181329827,Place of Worship 1181329827,unknown,,,,,NZ,-36.62812367272727,174.66528496363637,{}
1,placeholder_name,w1183818028,Place of Worship 1183818028,unknown,,,,,NZ,-36.97540072727273,174.86790297272728,{}
1,placeholder_name,w1183844277,Place of Worship 1183844277,unknown,,,,,NZ,-36.40075327272727,174.66419535454546,{}
1,placeholder_name,w1184207581,Place of Worship 1184207581,unknown,,,,,NZ,-36.4015625375,174.6602774375,{}
1,placeholder_name,w1184553877,Place of Worship 1184553877,unknown,,,,,NZ,-37.10002392857143,174.87754305714287,{}
1,placeholder_name,w1185662565,Place of Worship 1185662565,unknown,,,,,NZ,-36.90934537142857,174.8387151857143,{}
1,placeholder_name,w1185926552,Place of Worship 1185926552,unknown,,,,,NZ,-36.87674466,174.6297396,{}
1,placeholder_name,w1186121661,Place of Worship 1186121661,unknown,,,,,NZ,-37.060130720000004,174.95011736,{}
1,placeholder_name,w1190306783,Place of Worship 1190306783,unknown,,,,,NZ,-37.80060151818182,174.87161740909093,{}
1,placeholder_name,w1190934790,Place of Worship 1190934790,unknown,,,,,NZ,-37.22881536,174.9270452,{}
1,placeholder_name,w1191333313,Place of Worship 1191333313,unknown,,,,,NZ,-36.899466342857146,174.91437447142857,{}
1,placeholder_name,w1193699037,Place of Worship 1193699037,unknown,,,,,NZ,-39.450297355555556,173.86083855555555,{}
1,placeholder_name,w1196025874,Place of Worship 1196025874,unknown,,,,,NZ,-36.835367485714286,175.7000993714286,{}
1,placeholder_name,w1196314379,Place of Worship 1196314379,unknown,,,,,NZ,-38.13066407,176.22310359,{}
1,placeholder_name,w1196749458,Place of Worship 1196749458,unknown,,,,,NZ,-36.7891490625,174.6932559,{}
1,placeholder_name,w1198858797,Place of Worship 1198858797,unknown,,,,,NZ,-36.63045627142857,174.76637318571426,{}
1,placeholder_name,w1200036841,Place of Worship 1200036841,unknown,,,,,NZ,-41.308979275,174.7636654125,{}
1,placeholder_name,w1200705252,Place of Worship 1200705252,unknown,,,,,NZ,-36.8367898125,175.7044514,{}
1,placeholder_name,w1201240246,Place of Worship 1201240246,unknown,,,,,NZ,-38.14979956,176.25328288,{}
1,placeholder_name,w1204343473,Place of Worship 1204343473,unknown,,,,,NZ,-41.293927329999995,174.77898889,{}
1,placeholder_name,w1204353011,Place of Worship 1204353011,unknown,,,,,NZ,-41.26135914,174.77298416,{}
1,placeholder_name,w1204353023,Place of Worship 1204353023,unknown,,,,,NZ,-41.2614938,174.775546775,{}
1,placeholder_name,w1204641315,Place of Worship 1204641315,unknown,,,,,NZ,-37.752024975,175.2952832,{}
1,placeholder_name,w1205663183,Place of Worship 1205663183,unknown,,,place_of_worship,yes,NZ,-43.4804733,172.6574968230769,"{""amenity"": ""place_of_worship"", ""building"": ""yes""}"
1,placeholder_name,w1207052897,Place of Worship 1207052897,unknown,,,,,NZ,-37.698243671428564,176.11212587142856,{}
1,placeholder_name,w1207073636,Place of Worship 1207073636,unknown,,,place_of_worship,yes,NZ,-43.54803588888889,172.62139873333334,"{""amenity"": ""place_of_worship"", ""building"": ""yes""}"
1,placeholder_name,w1207081381,Place of Worship 1207081381,unknown,,,,,NZ,-43.508240042857146,172.66335287142857,{}
1,placeholder_name,w1208966569,Place of Worship 1208966569,unknown,,,,,NZ,-36.794196688235296,175.02498372352943,{}
1,placeholder_name,w1211104731,Place of Worship 1211104731,unknown,,,,,NZ,-37.196031041666664,174.91974103333334,{}
1,placeholder_name,w1211129110,Place of Worship 1211129110,unknown,,,,,NZ,-37.82160398,175.22686726,{}
1,placeholder_name,w1211129134,Place of Worship 1211129134,unknown,,,,,NZ,-37.82212066,175.22370297,{}
1,placeholder_name,w1212002996,Place of Worship 1212002996,unknown,,,,,NZ,-43.313670957142854,172.66958681428574,{}
1,placeholder_name,w1213206638,Place of Worship 1213206638,unknown,,,,,NZ,-41.31266702307692,173.23508853076922,{}
1,placeholder_name,w1214950294,Place of Worship 1214950294,unknown,,,,,NZ,-44.7019951,169.13489768,{}
1,placeholder_name,w1215294370,Place of Worship 1215294370,unknown,,,,,NZ,-36.92458954,174.89443956,{}
1,placeholder_name,w1215301715,Place of Worship 1215301715,unknown,,,,,NZ,-36.929473808333334,174.91676716666666,{}
1,placeholder_name,w1215306289,Place of Worship 1215306289,unknown,,,,,NZ,-36.91430705,174.8826854625,{}
1,placeholder_name,w1215340240,Place of Worship 1215340240,unknown,,,,,NZ,-37.11694894,174.94835010000003,{}
1,placeholder_name,w1215496581,Place of Worship 1215496581,unknown,,,,,NZ,-37.2022368625,174.89909492499999,{}
1,placeholder_name,w1215496582,Place of Worship 1215496582,unknown,,,,,NZ,-37.20190925,174.90046504,{}
1,placeholder_name,w1217273143,Place of Worship 1217273143,unknown,,,,,NZ,-36.979463224999996,174.827480475,{}
1,placeholder_name,w1224919315,Place of Worship 1224919315,unknown,,,,,NZ,-41.33186069,174.81979998,{}
1,placeholder_name,w1230983301,Place of Worship 1230983301,unknown,,,,,NZ,-40.36000119285715,175.64076089285714,{}
1,placeholder_name,w1237407027,Place of Worship 1237407027,unknown,,,,,NZ,-37.20034612857143,174.89973965714287,{}
1,placeholder_name,w1254499337,Place of Worship 1254499337,unknown,,,,,NZ,-36.54502318,174.70847656,{}
1,placeholder_name,w1259548738,Place of Worship 1259548738,unknown,,,,,NZ,-37.18820624,174.8303142,{}
1,placeholder_name,w1262455281,Place of Worship 1262455281,unknown,,,,,NZ,-41.12610624090909,174.88126574545456,{}
1,placeholder_name,w1265465274,Place of Worship 1265465274,unknown,,,,,NZ,-39.07611685,174.10692028333332,{}
1,placeholder_name,w1265465277,Place of Worship 1265465277,unknown,,,,,NZ,-39.58260052222222,174.26972025555557,{}
1,placeholder_name,w1265465280,Place of Worship 1265465280,unknown,,,,,NZ,-38.88467275,175.26058965000001,{}
1,placeholder_name,w1265465281,Place of Worship 1265465281,unknown,,,,,NZ,-38.34215899090909,175.1659731090909,{}
1,placeholder_name,w1265465282,Place of Worship 1265465282,unknown,,,,,NZ,-37.997795833333335,175.325609,{}
1,placeholder_name,w1265465283,Place of Worship 1265465283,unknown,,,,,NZ,-37.82175661363636,175.28986299545454,{}
1,placeholder_name,w1265465286,Place of Worship 1265465286,unknown,,,,,NZ,-37.79607803571429,175.25987950714287,{}
1,placeholder_name,w1265465287,Place of Worship 1265465287,unknown,,,,,NZ,-37.799776638888886,175.24813964999998,{}
1,placeholder_name,w1265465288,Place of Worship 1265465288,unknown,,,,,NZ,-37.78123998181818,175.28620632727274,{}
1,placeholder_name,w1265465289,Place of Worship 1265465289,unknown,,,,,NZ,-37.74909868,175.24535398999998,{}
1,placeholder_name,w1265465290,Place of Worship 1265465290,unknown,,,,,NZ,-37.7348815,175.25819402,{}
1,placeholder_name,w1265465291,Place of Worship 1265465291,unknown,,,,,NZ,-37.64949738333333,175.5414058166667,{}
1,placeholder_name,w1268090314,Place of Worship 1268090314,unknown,,,,,NZ,-38.641536529411766,178.0016188764706,{}
1,placeholder_name,w1270345792,Place of Worship 1270345792,unknown,,,,,NZ,-36.91412046,174.8725074,{}
1,placeholder_name,w1282062855,Place of Worship 1282062855,unknown,,,,,NZ,-36.9545660125,174.8901867125,{}
1,placeholder_name,w128973974,Place of Worship 128973974,unknown,,,,,NZ,-36.798204641666665,174.75307643333335,{}
1,placeholder_name,w128976134,Place of Worship 128976134,unknown,,,place_of_worship,yes,NZ,-36.791498321052636,174.7013083894737,"{""amenity"": ""place_of_worship"", ""building"": ""yes""}"
1,placeholder_name,w1294662516,Place of Worship 1294662516,unknown,,,,,NZ,-41.3276184125,173.173501725,{}
1,placeholder_name,w1294938726,Place of Worship 1294938726,unknown,,,,,NZ,-41.334846772727275,173.19906950909092,{}
1,placeholder_name,w1294939081,Place of Worship 1294939081,unknown,,,,,NZ,-41.349596659999996,173.14762842,{}
1,placeholder_name,w1298726613,Place of Worship 1298726613,unknown,,,place_of_worship,yes,NZ,-43.56323690588235,172.5913086882353,"{""amenity"": ""place_of_worship"", ""building"": ""yes""}"
1,placeholder_name,w1300405230,Place of Worship 1300405230,unknown,,,,,NZ,-38.113177799999995,176.22808747500002,{}
1,placeholder_name,w1300405231,Place of Worship 1300405231,unknown,,,,,NZ,-38.132335172727274,176.29527007272728,{}
1,placeholder_name,w1300405239,Place of Worship 1300405239,unknown,,,,,NZ,-38.133993499999995,176.28894218,{}
1,placeholder_name,w1301624693,Place of Worship 1301624693,unknown,,,,,NZ,-36.87410616666667,174.64533081666664,{}
1,placeholder_name,n13078926467,Place of Worship 13078926467,unknown,,,place_of_worship,,NZ,-38.3572909,177.534408,"{""amenity"": ""place_of_worship""}"
1,placeholder_name,w1311144361,Place of Worship 1311144361,unknown,,,,,NZ,-36.88393034,174.7855084,{}
1,placeholder_name,w1316954187,Place of Worship 1316954187,unknown,,,,,NZ,-40.8750985875,175.05982345,{}
1,placeholder_name,w1321778674,Place of Worship 1321778674,unknown,,,,,NZ,-36.89600614,174.841598,{}
1,placeholder_name,w1322819228,Place of Worship 1322819228,unknown,,,,,NZ,-45.903454358333335,170.42591605833334,{}
1,placeholder_name,w1333333886,Place of Worship 1333333886,unknown,,,,,NZ,-36.8840291,174.8601267,{}
1,placeholder_name,w1337183281,Place of Worship 1337183281,unknown,,,,,NZ,-37.7168347,176.1388822,{}
1,placeholder_name,w1339455269,Place of Worship 1339455269,unknown,,,,,NZ,-37.1387312625,175.5447399,{}
1,placeholder_name,w1339462109,Place of Worship 1339462109,unknown,,,,,NZ,-37.13870424545455,175.5431527090909,{}
1,placeholder_name,w1341661774,Place of Worship 1341661774,unknown,,,,,NZ,-38.144940840000004,176.23218894,{}
1,placeholder_name,w1341662144,Place of Worship 1341662144,unknown,,,,,NZ,-38.142290525,176.23598105,{}
1,placeholder_name,w1343274183,Place of Worship 1343274183,unknown,,,,,NZ,-38.12959336818182,176.24980630000002,{}
1,placeholder_name,w1346822672,Place of Worship 1346822672,unknown,,,,,NZ,-35.93712458,173.87743252,{}
1,placeholder_name,w1347516261,Place of Worship 1347516261,unknown,,,,,NZ,-36.8922898,174.6282544125,{}
1,placeholder_name,w1348383876,Place of Worship 1348383876,unknown,,,,,NZ,-41.37034665555555,173.10403474444445,{}
1,placeholder_name,w1350303722,Place of Worship 1350303722,unknown,,,,,NZ,-46.601376833333326,168.34354301666667,{}
1,placeholder_name,w135136871,Place of Worship 135136871,unknown,,,,,NZ,-36.88805676,174.74631331999998,{}
1,placeholder_name,w1351521595,Place of Worship 1351521595,unknown,,,,,NZ,-35.81570718333333,174.50446528333336,{}
1,placeholder_name,w1351523026,Place of Worship 1351523026,unknown,,,,,NZ,-45.53539454,169.30620893999998,{}
1,placeholder_name,w1352072640,Place of Worship 1352072640,unknown,,,,,NZ,-41.13516145789474,174.86740443157893,{}
1,placeholder_name,w1352072645,Place of Worship 1352072645,unknown,,,,,NZ,-41.138871375,174.863842775,{}
1,placeholder_name,w1352077771,Place of Worship 1352077771,unknown,,,,,NZ,-41.14587607,174.845277075,{}
1,placeholder_name,w1352501918,Place of Worship 1352501918,unknown,,,,,NZ,-41.1408019,174.87681422727272,{}
1,placeholder_name,w1352501919,Place of Worship 1352501919,unknown,,,,,NZ,-41.13660285454545,174.87286197272726,{}
1,placeholder_name,w1352503545,Place of Worship 1352503545,unknown,,,,,NZ,-41.13147528333334,174.8721916,{}
1,placeholder_name,w1352878886,Place of Worship 1352878886,unknown,,,,,NZ,-41.20836382142857,174.87909640714287,{}
1,placeholder_name,w1358898498,Place of Worship 1358898498,unknown,,,,,NZ,-38.14484801428572,176.2455094,{}
1,placeholder_name,w1359557190,Place of Worship 1359557190,unknown,,,,,NZ,-42.43704462857143,171.2105403142857,{}
1,placeholder_name,w1362267235,Place of Worship 1362267235,unknown,,,,,NZ,-43.528073500000005,172.63306721666666,{}
1,placeholder_name,w1362821776,Place of Worship 1362821776,unknown,,,,,NZ,-40.9511400125,175.66422005625,{}
1,placeholder_name,w1362821803,Place of Worship 1362821803,unknown,,,,,NZ,-40.952219344444444,175.66559078888886,{}
1,placeholder_name,w1364255703,Place of Worship 1364255703,unknown,,,,,NZ,-39.5823657875,176.760966575,{}
1,placeholder_name,w1364255709,Place of Worship 1364255709,unknown,,,,,NZ,-39.583439675,176.760348325,{}
1,placeholder_name,w1367076443,Place of Worship 1367076443,unknown,,,,,NZ,-37.81246911666667,175.77863726666666,{}
1,placeholder_name,w1367536152,Place of Worship 1367536152,unknown,,,,,NZ,-36.89753674,174.82322716,{}
1,placeholder_name,w1368050611,Place of Worship 1368050611,unknown,,,,,NZ,-35.71624582222222,174.3228938777778,{}
1,placeholder_name,w1368050622,Place of Worship 1368050622,unknown,,,,,NZ,-35.713093199999996,174.32277838,{}
1,placeholder_name,w1368050623,Place of Worship 1368050623,unknown,,,,,NZ,-35.71368814,174.32303951333333,{}
1,placeholder_name,w1368053268,Place of Worship 1368053268,unknown,,,,,NZ,-35.71431883,174.32368449,{}
1,placeholder_name,w1370010703,Place of Worship 1370010703,unknown,,,,,NZ,-37.79620632222222,175.28258100000002,{}
1,placeholder_name,w1374940894,Place of Worship 1374940894,unknown,,,,,NZ,-36.92454294,174.78595575,{}
1,placeholder_name,w1375437397,Place of Worship 1375437397,unknown,,,,,NZ,-36.959388714285716,174.78767755714287,{}
1,placeholder_name,w1375590129,Place of Worship 1375590129,unknown,,,,,NZ,-43.5337046875,172.5214732125,{}
1,placeholder_name,w1375590142,Place of Worship 1375590142,unknown,,,,,NZ,-43.540585185714285,172.51581845714284,{}
1,placeholder_name,w1375590162,Place of Worship 1375590162,unknown,,,,,NZ,-43.54526503333333,172.52351853333334,{}
1,placeholder_name,w1375590165,Place of Worship 1375590165,unknown,,,,,NZ,-43.54393364285714,172.52219812857143,{}
1,placeholder_name,w1375606921,Place of Worship 1375606921,unknown,,,,,NZ,-43.498778519999995,172.68262787999998,{}
1,placeholder_name,w1375606940,Place of Worship 1375606940,unknown,,,,,NZ,-43.49962173,172.68694428999999,{}
1,placeholder_name,w1375606945,Place of Worship 1375606945,unknown,,,,,NZ,-43.496255325,172.6891521875,{}
1,placeholder_name,w1375606953,Place of Worship 1375606953,unknown,,,,,NZ,-43.49137686153846,172.6847700769231,{}
1,placeholder_name,w1376729227,Place of Worship 1376729227,unknown,,,,,NZ,-43.572719514285716,172.6306472714286,{}
1,placeholder_name,w1376729235,Place of Worship 1376729235,unknown,,,,,NZ,-43.56976182222222,172.63322237777777,{}
1,placeholder_name,w1377169766,Place of Worship 1377169766,unknown,,,,,NZ,-43.534687965,172.572424345,{}
1,placeholder_name,w1377181684,Place of Worship 1377181684,unknown,,,,,NZ,-43.56225714,172.73808048,{}
1,placeholder_name,w1377451603,Place of Worship 1377451603,unknown,,,,,NZ,-43.496219828571434,172.7139479,{}
1,placeholder_name,w1377471788,Place of Worship 1377471788,unknown,,,,,NZ,-43.445096209999996,172.63177617,{}
1,placeholder_name,w1377471799,Place of Worship 1377471799,unknown,,,,,NZ,-43.44671296,172.63180608,{}
1,placeholder_name,w1377687419,Place of Worship 1377687419,unknown,,,,,NZ,-36.90706875555556,174.8242619,{}
1,placeholder_name,w1377769466,Place of Worship 1377769466,unknown,,,,,NZ,-43.55762878571429,172.59071857142857,{}
1,placeholder_name,w1377769487,Place of Worship 1377769487,unknown,,,,,NZ,-43.5480756,172.62121977777778,{}
1,placeholder_name,w1377777310,Place of Worship 1377777310,unknown,,,,,NZ,-43.574293985714284,172.5666064857143,{}
1,placeholder_name,w1377781899,Place of Worship 1377781899,unknown,,,,,NZ,-43.58437827142858,172.5695288142857,{}
1,placeholder_name,w1378327436,Place of Worship 1378327436,unknown,,,,,NZ,-43.51500225,172.55470511666667,{}
1,placeholder_name,w1382576631,Place of Worship 1382576631,unknown,,,,,NZ,-39.03329791666667,174.15355058333333,{}
1,placeholder_name,w1383225277,Place of Worship 1383225277,unknown,,,,,NZ,-36.898870957142854,174.82511304285714,{}
1,placeholder_name,w1384006425,Place of Worship 1384006425,unknown,,,,,NZ,-43.49824751666667,172.65883028333334,{}
1,placeholder_name,w1384006447,Place of Worship 1384006447,unknown,,,,,NZ,-43.50318656190476,172.6507107,{}
1,placeholder_name,w1384029995,Place of Worship 1384029995,unknown,,,,,NZ,-43.478497000000004,172.617168,{}
1,placeholder_name,w1384030040,Place of Worship 1384030040,unknown,,,,,NZ,-43.478702077777776,172.61030134444445,{}
1,placeholder_name,w1384030045,Place of Worship 1384030045,unknown,,,,,NZ,-43.480078633333335,172.61616793333334,{}
1,placeholder_name,w1384037502,Place of Worship 1384037502,unknown,,,,,NZ,-43.4982046375,172.60943535,{}
1,placeholder_name,w1384037505,Place of Worship 1384037505,unknown,,,,,NZ,-43.49780646000001,172.61037966,{}
1,placeholder_name,w1384057107,Place of Worship 1384057107,unknown,,,,,NZ,-43.48485665454546,172.58684016363637,{}
1,placeholder_name,w1384057118,Place of Worship 1384057118,unknown,,,,,NZ,-43.483146008333335,172.59271331666665,{}
1,placeholder_name,w1384057131,Place of Worship 1384057131,unknown,,,,,NZ,-43.48542334545454,172.6032039,{}
1,placeholder_name,w1384318205,Place of Worship 1384318205,unknown,,,,,NZ,-43.49849164444444,172.58765426666665,{}
1,placeholder_name,w1384318222,Place of Worship 1384318222,unknown,,,,,NZ,-43.49501635714286,172.57729037142855,{}
1,placeholder_name,w1384318234,Place of Worship 1384318234,unknown,,,,,NZ,-43.491559575,172.58638253750001,{}
1,placeholder_name,w1384318240,Place of Worship 1384318240,unknown,,,,,NZ,-43.49081517142857,172.59291671428574,{}
1,placeholder_name,w1384318255,Place of Worship 1384318255,unknown,,,,,NZ,-43.48812882727273,172.57789959090908,{}
1,placeholder_name,w1384326980,Place of Worship 1384326980,unknown,,,,,NZ,-43.49148068888889,172.57089591481483,{}
1,placeholder_name,w1384335917,Place of Worship 1384335917,unknown,,,,,NZ,-43.5114296,172.60324126,{}
1,placeholder_name,w1384335921,Place of Worship 1384335921,unknown,,,,,NZ,-43.51173135714286,172.606317,{}
1,placeholder_name,w1384335924,Place of Worship 1384335924,unknown,,,,,NZ,-43.517968228571426,172.6063850095238,{}
1,placeholder_name,w1384335976,Place of Worship 1384335976,unknown,,,,,NZ,-43.505359355555555,172.5904596111111,{}
1,placeholder_name,w1384335995,Place of Worship 1384335995,unknown,,,,,NZ,-43.501178485714284,172.57711772857144,{}
1,placeholder_name,w1384336008,Place of Worship 1384336008,unknown,,,,,NZ,-43.5076293,172.58816475555557,{}
1,placeholder_name,w1384336009,Place of Worship 1384336009,unknown,,,,,NZ,-43.50873315,172.58470689,{}
1,placeholder_name,w1385485106,Place of Worship 1385485106,unknown,,,,,NZ,-37.022364442857146,174.87257334285712,{}
1,placeholder_name,w1385777732,Place of Worship 1385777732,unknown,,,,,NZ,-35.739629719999996,174.30521404,{}
1,placeholder_name,w1385787642,Place of Worship 1385787642,unknown,,,,,NZ,-35.75185261666667,174.36834915,{}
1,placeholder_name,w1385801274,Place of Worship 1385801274,unknown,,,,,NZ,-35.68167206,174.30237164,{}
1,placeholder_name,w1385801282,Place of Worship 1385801282,unknown,,,,,NZ,-35.68069082857143,174.30020785714285,{}
1,placeholder_name,w1386937109,Place of Worship 1386937109,unknown,,,,,NZ,-36.877450875,174.8651454,{}
1,placeholder_name,w1388779017,Place of Worship 1388779017,unknown,,,,,NZ,-36.87742781428572,174.8646816857143,{}
1,placeholder_name,w1389701214,Place of Worship 1389701214,unknown,,,,,NZ,-36.96717646111111,174.8597795388889,{}
1,placeholder_name,w1395049680,Place of Worship 1395049680,unknown,,,,,NZ,-43.5314946625,172.6574684875,{}
1,placeholder_name,w1395172013,Place of Worship 1395172013,unknown,,,,,NZ,-36.89279418666667,174.83872858,{}
1,placeholder_name,w1395321010,Place of Worship 1395321010,unknown,,,,,NZ,-43.55744425,172.63762863333332,{}
1,placeholder_name,w1409120889,Place of Worship 1409120889,unknown,,,,,NZ,-40.291590899999996,175.7541135,{}
1,placeholder_name,w1409120890,Place of Worship 1409120890,unknown,,,,,NZ,-40.289064322222224,175.75602532222223,{}
1,placeholder_name,w1409120891,Place of Worship 1409120891,unknown,,,,,NZ,-40.29385895714285,175.75257304285716,{}
1,placeholder_name,w1410552153,Place of Worship 1410552153,unknown,,,,,NZ,-43.53292404736842,172.61159714736843,{}
1,placeholder_name,w1413033496,Place of Worship 1413033496,unknown,,,,,NZ,-43.4939668,172.70340546666665,{}
1,placeholder_name,w1414241776,Place of Worship 1414241776,unknown,,,,,NZ,-45.90930046923077,170.47386062307694,{}
1,placeholder_name,w1414377976,Place of Worship 1414377976,unknown,,,,,NZ,-45.872637311111106,170.47992779999998,{}
1,placeholder_name,w1414390975,Place of Worship 1414390975,unknown,,,,,NZ,-45.84945446,170.52922122,{}
1,placeholder_name,w1416904322,Place of Worship 1416904322,unknown,,,,,NZ,-36.9068599,174.68251385,{}
1,placeholder_name,w1420057296,Place of Worship 1420057296,unknown,,,,,NZ,-36.91304574166667,174.71521075833334,{}
1,placeholder_name,w1420802343,Place of Worship 1420802343,unknown,,,,,NZ,-35.40929612857143,173.79530474285713,{}
1,placeholder_name,w1420805970,Place of Worship 1420805970,unknown,,,,,NZ,-35.40325586470588,173.8051207235294,{}
1,placeholder_name,w1421556115,Place of Worship 1421556115,unknown,,,,,NZ,-41.10717925882353,174.84185190588235,{}
1,placeholder_name,w1421556117,Place of Worship 1421556117,unknown,,,,,NZ,-41.107684778571425,174.84198065714284,{}
1,placeholder_name,w1422759496,Place of Worship 1422759496,unknown,,,,,NZ,-36.96161090909091,174.90817483636363,{}
1,placeholder_name,w1422760640,Place of Worship 1422760640,unknown,,,,,NZ,-37.06482354285714,174.96477382857142,{}
1,placeholder_name,w1422960859,Place of Worship 1422960859,unknown,,,,,NZ,-36.8520242,174.84989106,{}
1,placeholder_name,w169261262,Place of Worship 169261262,unknown,,,place_of_worship,yes,NZ,-46.39312336,169.01764616,"{""amenity"": ""place_of_worship"", ""building"": ""yes""}"
1,placeholder_name,w215508141,Place of Worship 215508141,unknown,,,,,NZ,-36.91447553333333,174.76853361666667,{}
1,placeholder_name,w220083072,Place of Worship 220083072,unknown,,,,,NZ,-40.916046875,175.01005343125,{}
1,placeholder_name,w223255811,Place of Worship 223255811,unknown,,,place_of_worship,yes,NZ,-38.64490122857143,177.99416987142857,"{""amenity"": ""place_of_worship"", ""building"": ""yes""}"
1,placeholder_name,w224203566,Place of Worship 224203566,unknown,,,place_of_worship,yes,NZ,-35.937891785714285,173.86948214285715,"{""amenity"": ""place_of_worship"", ""building"": ""yes""}"
1,placeholder_name,w253923552,Place of Worship 253923552,unknown,,,place_of_worship,yes,NZ,-37.209648779999995,174.8947321,"{""amenity"": ""place_of_worship"", ""building"": ""yes""}"
1,placeholder_name,w27811316,Place of Worship 27811316,unknown,,,,,NZ,-36.94224342857143,174.7833234857143,{}
1,placeholder_name,w290280225,Place of Worship 290280225,unknown,,,place_of_worship,yes,NZ,-37.80172852,175.80689650000002,"{""amenity"": ""place_of_worship"", ""building"": ""yes""}"
1,placeholder_name,w293604735,Place of Worship 293604735,unknown,,,,,NZ,-36.908643760000004,174.67893873,{}
1,placeholder_name,w294799803,Place of Worship 294799803,unknown,,,place_of_worship,yes,NZ,-36.90520314285715,174.70094999999998,"{""amenity"": ""place_of_worship"", ""building"": ""yes""}"
1,placeholder_name,w29544404,Place of Worship 29544404,unknown,,"4 Birdwood Crescent, Auckland, 1052",,,NZ,-36.85820477,174.78143733,{}
1,placeholder_name,w300381302,Place of Worship 300381302,unknown,,,place_of_worship,yes,NZ,-38.00909334000001,175.32788388,"{""amenity"": ""place_of_worship"", ""building"": ""yes""}"
1,placeholder_name,w302221122,Place of Worship 302221122,unknown,,,,,NZ,-36.893750499999996,174.7656375,{}
1,placeholder_name,w304206971,Place of Worship 304206971,unknown,,,place_of_worship,yes,NZ,-36.87460123333333,174.6279592777778,"{""amenity"": ""place_of_worship"", ""building"": ""yes""}"
1,placeholder_name,w304749233,Place of Worship 304749233,unknown,,,,,NZ,-36.90486462857143,174.74097498571427,{}
1,placeholder_name,w304749279,Place of Worship 304749279,unknown,,,,,NZ,-36.91894552857143,174.7865153,{}
