"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0101","0101","København",2011,539542,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",320099,59.3279,219443,40.6721,,,,91.659,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0147","0147","Frederiksberg",2011,98782,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",65131,65.9341,33651,34.0659,,,,8.7052,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0151","0151","Ballerup",2011,47930,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",34818,72.6434,13112,27.3566,,,,33.8862,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0153","0153","Brøndby",2011,34021,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",21481,63.1404,12540,36.8596,,,,20.9828,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0155","0155","Dragør",2011,13717,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",11252,82.0296,2465,17.9704,,,,18.3996,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0157","0157","Gentofte",2011,71714,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",52368,73.0234,19346,26.9766,,,,25.6138,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0159","0159","Gladsaxe",2011,64951,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",45486,70.0313,19465,29.9687,,,,24.9185,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0161","0161","Glostrup",2011,21384,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",16111,75.3414,5273,24.6586,,,,13.2918,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0163","0163","Herlev",2011,26597,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",18929,71.1697,7668,28.8303,,,,12.0582,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0165","0165","Albertslund",2011,27800,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",16474,59.259,11326,40.741,,,,23.4241,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0167","0167","Hvidovre",2011,50081,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",35997,71.8776,14084,28.1224,,,,22.9541,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0169","0169","Høje-Taastrup",2011,47753,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",32918,68.9339,14835,31.0661,,,,78.1787,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0173","0173","Lyngby-Taarbæk",2011,52754,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",39343,74.5782,13411,25.4218,,,,38.7859,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0175","0175","Rødovre",2011,36524,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",26299,72.0047,10225,27.9953,,,,12.1661,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0183","0183","Ishøj",2011,20797,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",11720,56.3543,9077,43.6457,,,,26.4956,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0185","0185","Tårnby",2011,40835,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",31947,78.2344,8888,21.7656,,,,65.9542,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0187","0187","Vallensbæk",2011,14445,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",10429,72.198,4016,27.802,,,,9.4913,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0190","0190","Furesø",2011,38286,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",27660,72.2457,10626,27.7543,,,,56.785,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0201","0201","Allerød",2011,24096,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",19694,81.7314,4402,18.2686,,,,67.4077,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0210","0210","Fredensborg",2011,39341,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",29209,74.2457,10132,25.7543,,,,112.0999,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0217","0217","Helsingør",2011,61368,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",46421,75.6437,14947,24.3563,,,,121.6798,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0219","0219","Hillerød",2011,47916,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",37924,79.1468,9992,20.8532,,,,213.3639,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0223","0223","Hørsholm",2011,24415,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",19586,80.2212,4829,19.7788,,,,31.3367,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0230","0230","Rudersdal",2011,54765,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",42371,77.3688,12394,22.6312,,,,73.3501,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0240","0240","Egedal",2011,41614,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",34187,82.1526,7427,17.8474,,,,125.7734,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0250","0250","Frederikssund",2011,44307,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",36946,83.3864,7361,16.6136,,,,250.9469,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0253","0253","Greve",2011,47978,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",37925,79.0466,10053,20.9534,,,,60.6088,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0259","0259","Køge",2011,57271,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",46725,81.5858,10546,18.4142,,,,258.5481,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0260","0260","Halsnæs",2011,31056,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",25258,81.3305,5798,18.6695,,,,122.1386,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0265","0265","Roskilde",2011,82542,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",65158,78.9392,17384,21.0608,,,,212.1811,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0269","0269","Solrød",2011,20964,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",17645,84.1681,3319,15.8319,,,,40.4484,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0270","0270","Gribskov",2011,40700,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",33680,82.7518,7020,17.2482,,,,279.4903,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0306","0306","Odsherred",2011,32845,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",28386,86.4241,4459,13.5759,,,,356.7227,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0316","0316","Holbæk",2011,69521,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",57249,82.3478,12272,17.6522,,,,579.3005,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0320","0320","Faxe",2011,35277,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",30328,85.971,4949,14.029,,,,405.0466,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0326","0326","Kalundborg",2011,49088,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",42561,86.7035,6527,13.2965,,,,605.7037,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0329","0329","Ringsted",2011,32890,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",26878,81.7209,6012,18.2791,,,,295.1586,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0330","0330","Slagelse",2011,77442,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",64690,83.5335,12752,16.4665,,,,570.2818,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0336","0336","Stevns",2011,21855,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",18765,85.8614,3090,14.1386,,,,249.8468,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0340","0340","Sorø",2011,29499,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",25424,86.186,4075,13.814,,,,309.3091,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0350","0350","Lejre",2011,26764,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",22427,83.7954,4337,16.2046,,,,240.0963,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0360","0360","Lolland",2011,46111,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",39060,84.7086,7051,15.2914,,,,895.8498,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0370","0370","Næstved",2011,80963,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",69045,85.2797,11918,14.7203,,,,685.3546,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0376","0376","Guldborgsund",2011,62583,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",53428,85.3714,9155,14.6286,,,,903.4317,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0390","0390","Vordingborg",2011,46170,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",39216,84.9383,6954,15.0617,,,,625.3567,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0400","0400","Bornholm",2011,41802,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",35519,84.9696,6283,15.0304,,,,587.7518,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0410","0410","Middelfart",2011,37701,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",33787,89.6183,3914,10.3817,,,,299.8467,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0411","0411","Christiansø",2011,94,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",81,86.1702,13,13.8298,,,,0.3526,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0420","0420","Assens",2011,41635,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",37479,90.018,4156,9.982,,,,512.5871,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0430","0430","Faaborg-Midtfyn",2011,51926,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",45879,88.3546,6047,11.6454,,,,637.9631,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0440","0440","Kerteminde",2011,23758,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",21087,88.7575,2671,11.2425,,,,207.4424,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0450","0450","Nyborg",2011,31499,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",27194,86.3329,4305,13.6671,,,,277.1951,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0461","0461","Odense",2011,190245,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",149713,78.6948,40532,21.3052,,,,304.9496,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0479","0479","Svendborg",2011,58713,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",49045,83.5335,9668,16.4665,,,,416.8148,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
