"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9141","9141","Gullestrup",2023,2007,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",1390,69.2576,617,30.7424,,,,7.8429,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9142","9142","Dyrup",2023,3903,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",3110,79.6823,793,20.3177,,,,8.0277,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9143","9143","Sejs-Svejbæk",2023,4697,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",3878,82.5633,819,17.4367,,,,8.4501,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9144","9144","Nørrevang",2023,8157,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",5172,63.4057,2985,36.5943,,,,12.829,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9145","9145","Kokkedal",2023,5581,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",3932,70.4533,1649,29.5467,,,,4.0497,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9146","9146","Lystrup",2023,5261,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",3940,74.8907,1321,25.1093,,,,3.7368,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9147","9147","Skelager",2023,6841,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",4631,67.6948,2210,32.3052,,,,1.1511,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9148","9148","Tornbjerg",2023,7014,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",5124,73.0539,1890,26.9461,,,,7.7218,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9149","9149","Houlkær",2023,5147,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",3852,74.8397,1295,25.1603,,,,7.4089,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9150","9150","Langeslund",2023,1338,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",1126,84.1555,212,15.8445,,,,28.4377,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9151","9151","Enghøj",2023,7554,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",5639,74.6492,1915,25.3508,,,,4.6211,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9152","9152","Fonnesbæk",2023,5371,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",4519,84.137,852,15.863,,,,12.5529,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9153","9153","Agerbæk",2023,1544,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",1345,87.1114,199,12.8886,,,,26.1543,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9154","9154","Grønnevang",2023,4440,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",2738,61.6667,1702,38.3333,,,,11.7536,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9155","9155","Engholm",2023,6411,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",4942,77.0863,1469,22.9137,,,,6.4172,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9156","9156","Agersted",2023,818,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",691,84.4743,127,15.5257,,,,19.7984,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9157","9157","Gistrup",2023,3877,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",3231,83.3376,646,16.6624,,,,6.7298,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9158","9158","Skæring",2023,5994,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",4714,78.6453,1280,21.3547,,,,7.5334,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9159","9159","Stenvad",2023,507,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",399,78.6982,108,21.3018,,,,25.1174,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9160","9160","Antvorskov",2023,5843,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",4288,73.387,1555,26.613,,,,21.3866,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9161","9161","Blågårdens",2023,11881,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",4919,41.4022,6962,58.5978,,,,0.7562,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9162","9162","Holsted",2023,9839,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",7531,76.5423,2308,23.4577,,,,16.8614,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9163","9163","Lyng",2023,5266,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",4398,83.5169,868,16.4831,,,,4.906,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9164","9164","Fredens og Nazaret",2023,4640,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",2723,58.6853,1917,41.3147,,,,0.2182,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9165","9165","Sydhavn",2023,32085,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",14596,45.4917,17489,54.5083,,,,5.4517,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9166","9166","Skanderborg",2023,16546,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",13100,79.1732,3446,20.8268,,,,37.1954,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9167","9167","Ørnhøj",2023,1209,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",944,78.0811,265,21.9189,,,,48.0369,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9168","9168","Iglsø",2023,483,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",419,86.7495,64,13.2505,,,,8.9022,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9169","9169","Simeon-Sankt Johannes",2023,18468,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",9573,51.8356,8895,48.1644,,,,1.5768,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9170","9170","Ørre-Sinding",2023,875,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",729,83.3143,146,16.6857,,,,56.0711,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9171","9171","Ebeltoft-Dråby-Handrup",2023,8814,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",6815,77.3202,1999,22.6798,,,,76.3773,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9172","9172","Hvide Sande",2023,1136,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",907,79.8415,229,20.1585,,,,2.881,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9173","9173","Falslev-Vindblæs",2023,2662,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",2224,83.5462,438,16.4538,,,,36.8605,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9174","9174","Vor Frue",2023,8467,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",4481,52.9231,3986,47.0769,,,,1.243,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9175","9175","Davids",2023,5981,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",3695,61.779,2286,38.221,,,,0.1648,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9176","9176","Hjembæk-Svinninge",2023,3668,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",3063,83.506,605,16.494,,,,31.3276,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9177","9177","Butterup-Tuse",2023,3735,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",2980,79.7858,755,20.2142,,,,19.51,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9178","9178","Tønder",2023,7882,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",5937,75.3235,1945,24.6765,,,,28.3607,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9179","9179","Skamstrup-Frydendal",2023,1775,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",1397,78.7042,378,21.2958,,,,36.5294,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9180","9180","Kollerup-Fjerritslev",2023,3736,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",3175,84.9839,561,15.0161,,,,42.1905,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9181","9181","Frederiksberg",2023,16523,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",10011,60.5883,6512,39.4117,,,,2.1185,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9182","9182","Bellahøj-Utterslev",2023,14326,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",5841,40.772,8485,59.228,,,,2.6732,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9183","9183","Samsø",2023,3775,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",2702,71.5762,1073,28.4238,,,,114.8605,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9184","9184","Arden",2023,2734,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",2394,87.564,340,12.436,,,,21.3371,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9185","9185","Vesterbro",2023,45701,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",23552,51.535,22149,48.465,,,,3.6503,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9186","9186","Frederiksværk-Vinderød",2023,9501,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",6439,67.7718,3062,32.2282,,,,14.819,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9187","9187","Romdrup-Klarup",2023,5333,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",4545,85.2241,788,14.7759,,,,19.5272,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9188","9188","Hvejsel",2023,1038,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",824,79.3834,214,20.6166,,,,30.4226,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9189","9189","Stigs Bjergby-Mørkøv",2023,2526,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",1975,78.1869,551,21.8131,,,,28.0963,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
"DK","dk-sogn-2026-dawa-dagi","sogn","dk-sogn-2026-dawa-dagi:9190","9190","Valby Søndre",2023,29672,"StatBank KM1 Q1 parish row; population_total is member plus not member of the National Church for the same parish and quarter.",13423,45.2379,16249,54.7621,,,,3.6567,,,"dst-statbank-km1-church-membership-parish-q1-2007-2026|dawa-dagi-sogn-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;q1_km1;current_dawa_dagi_sogn_boundary_join;dropped_source_parishes_recorded_in_manifest"
