"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0208","0208","Ferreira do Alentejo",2011,6001,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",5079,84.64,922,15.36,,,,648.21,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0209","0209","Mértola",2011,5992,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",4944,82.51,1048,17.49,,,,1292.82,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0210","0210","Moura",2011,11311,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",10289,90.96,1022,9.04,,,,958.32,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0211","0211","Odemira",2011,19144,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",16213,84.69,2931,15.31,,,,1720.53,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0212","0212","Ourique",2011,4267,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",3708,86.9,559,13.1,,,,663.31,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0213","0213","Serpa",2011,12402,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",10877,87.7,1525,12.3,,,,1105.54,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0214","0214","Vidigueira",2011,4647,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",4054,87.24,593,12.76,,,,316.6,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0301","0301","Amares",2011,15095,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",14826,98.22,269,1.78,,,,81.95,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0302","0302","Barcelos",2011,95700,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",93789,98,1911,2,,,,378.89,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0303","0303","Braga",2011,141946,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",135484,95.45,6462,4.55,,,,183.4,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0304","0304","Cabeceiras de Basto",2011,13771,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",13609,98.82,162,1.18,,,,241.82,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0305","0305","Celorico de Basto",2011,16696,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",16570,99.25,126,0.75,,,,181.07,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0306","0306","Esposende",2011,27421,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",26788,97.69,633,2.31,,,,95.4,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0307","0307","Fafe",2011,41022,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",40251,98.12,771,1.88,,,,219.08,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0308","0308","Guimarães",2011,127505,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",124362,97.53,3143,2.47,,,,241,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0309","0309","Póvoa de Lanhoso",2011,17806,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",17508,98.33,298,1.67,,,,134.65,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0310","0310","Terras de Bouro",2011,6181,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",6119,99,62,1,,,,277.46,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0311","0311","Vieira do Minho",2011,10843,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",10729,98.95,114,1.05,,,,216.44,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0312","0312","Vila Nova de Famalicão",2011,107132,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",104677,97.71,2455,2.29,,,,201.59,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0313","0313","Vila Verde",2011,38543,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",37956,98.48,587,1.52,,,,228.66,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0314","0314","Vizela",2011,19089,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",18811,98.54,278,1.46,,,,24.7,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0401","0401","Alfândega da Fé",2011,4432,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",4366,98.51,66,1.49,,,,321.87,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0402","0402","Bragança",2011,29204,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",28410,97.28,794,2.72,,,,1173.18,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0403","0403","Carrazeda de Ansiães",2011,5465,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",5406,98.92,59,1.08,,,,279.21,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0404","0404","Freixo de Espada à Cinta",2011,2948,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",2892,98.1,56,1.9,,,,244.07,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0405","0405","Macedo de Cavaleiros",2011,13500,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",13319,98.66,181,1.34,,,,698.96,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0406","0406","Miranda do Douro",2011,6394,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",6272,98.09,122,1.91,,,,486.92,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0407","0407","Mirandela",2011,19923,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",19484,97.8,439,2.2,,,,658.86,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0408","0408","Mogadouro",2011,8284,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",8177,98.71,107,1.29,,,,760.37,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0409","0409","Torre de Moncorvo",2011,7500,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",7390,98.53,110,1.47,,,,531.44,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0410","0410","Vila Flor",2011,5710,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",5633,98.65,77,1.35,,,,265.77,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
